coord_0,coord_1,coord_2,coord_3,coord_4,coord_5,coord_6,coord_7,coord_8,coord_9,coord_10,coord_11,coord_12,coord_13,coord_14,coord_15,coord_16,coord_17,coord_18,coord_19,coord_20,coord_21,coord_22,coord_23,coord_24,coord_25,coord_26,coord_27,coord_28,coord_29,coord_30,coord_31,coord_32,coord_33,coord_34,coord_35,coord_36,coord_37,coord_38,coord_39,coord_40,coord_41,coord_42,coord_43,coord_44,coord_45,coord_46,coord_47,coord_48,coord_49,coord_50,coord_51,coord_52,coord_53,coord_54,coord_55,coord_56,coord_57,coord_58,coord_59,coord_60,coord_61,coord_62,label
0.0,0.0,0.0,0.17860498,-0.10954097,-0.10244181,0.3074565,-0.2802505,-0.14157535,0.41921443,-0.43957853,-0.17342457,0.51945895,-0.5466086,-0.20198667,0.13029559,-0.5233932,-0.03769533,0.16569638,-0.7273431,-0.07579767,0.17720468,-0.8564058,-0.11621276,0.18306269,-0.96079856,-0.14741896,0.011758504,-0.53264785,-0.024479775,-0.009295532,-0.751438,-0.049552348,-0.024128491,-0.88714844,-0.083325624,-0.034085196,-0.9934374,-0.10918009,-0.0947023,-0.4978839,-0.026567876,-0.13147268,-0.6969429,-0.056586117,-0.14641507,-0.8173708,-0.08467849,-0.15094315,-0.91570896,-0.10564121,-0.19204402,-0.42416105,-0.040829837,-0.2634414,-0.5461582,-0.075100295,-0.30715844,-0.63228285,-0.09043506,-0.3363057,-0.71515393,-0.09872827,5
0.0,0.0,0.0,0.17269923,-0.10765658,-0.10277152,0.29747188,-0.27769357,-0.1406988,0.4082686,-0.4353687,-0.1704149,0.5120868,-0.53667635,-0.19649105,0.12052165,-0.52396405,-0.044340197,0.14852542,-0.72985166,-0.0831089,0.15522581,-0.8566716,-0.12299831,0.15912716,-0.96162856,-0.15407039,-0.0015656154,-0.5323433,-0.030057076,-0.02762715,-0.7514475,-0.05619002,-0.04203209,-0.8854249,-0.089968786,-0.050822843,-0.99190086,-0.11640327,-0.10765952,-0.49624512,-0.03070205,-0.14995596,-0.69205534,-0.061991896,-0.16745186,-0.81175286,-0.093306944,-0.17374979,-0.9121447,-0.11703565,-0.20117144,-0.42383283,-0.043259863,-0.2776153,-0.5432528,-0.078772,-0.32487994,-0.62511444,-0.09699583,-0.35666803,-0.7056559,-0.10801675,5
0.0,0.0,0.0,0.17272867,-0.10725116,-0.10865502,0.29684773,-0.2752355,-0.1518825,0.40508395,-0.43718883,-0.18613988,0.5074543,-0.5480518,-0.21639495,0.12398588,-0.5241146,-0.048264183,0.15219699,-0.73136914,-0.089766875,0.1596725,-0.8585697,-0.1317201,0.16426183,-0.96343327,-0.1637317,0.0013368571,-0.5334176,-0.032089904,-0.023690065,-0.7526004,-0.05980179,-0.037530642,-0.88490963,-0.09478345,-0.044818074,-0.9915382,-0.121832445,-0.1056144,-0.49865133,-0.031310856,-0.14669308,-0.6924953,-0.062497217,-0.16233012,-0.8111586,-0.0917822,-0.16602653,-0.9113847,-0.11420564,-0.20005228,-0.42617908,-0.043061934,-0.2762941,-0.54508436,-0.07678158,-0.3214047,-0.62641674,-0.092158265,-0.35103327,-0.7059254,-0.10114825,5
0.0,0.0,0.0,0.18243073,-0.1195996,-0.08960372,0.30643088,-0.29148123,-0.12119326,0.41211337,-0.44845003,-0.14918455,0.51076794,-0.55045176,-0.17516863,0.121314615,-0.5291626,-0.01573354,0.14321294,-0.7268286,-0.04737972,0.14631201,-0.8511229,-0.08432468,0.14268416,-0.95076644,-0.11503977,-0.00040985006,-0.5335776,-0.009838318,-0.02931343,-0.7513079,-0.03472703,-0.046095837,-0.88571316,-0.0713359,-0.061293196,-0.99315614,-0.099418275,-0.10793677,-0.4948585,-0.019305285,-0.15488851,-0.6930846,-0.0539685,-0.17804518,-0.8138693,-0.09027925,-0.19217618,-0.9146469,-0.11631521,-0.20455804,-0.41830397,-0.03933521,-0.28750324,-0.541968,-0.081172906,-0.34194073,-0.62726367,-0.10497893,-0.3822166,-0.71231896,-0.119392104,5
0.0,0.0,0.0,0.19417053,-0.081971325,-0.088408686,0.3478401,-0.2509273,-0.11876229,0.46534714,-0.40433192,-0.14128478,0.58017236,-0.48212758,-0.1634208,0.18730569,-0.48656175,-0.0514017,0.24986106,-0.6794503,-0.088800356,0.27715042,-0.800892,-0.12495131,0.29274347,-0.9027419,-0.15596794,0.069903575,-0.51319224,-0.047205232,0.087469235,-0.7321699,-0.081208296,0.09316851,-0.8730167,-0.120577015,0.08925312,-0.9845618,-0.15057188,-0.046048544,-0.4944594,-0.055124857,-0.07461135,-0.7072141,-0.10199939,-0.09005514,-0.8410032,-0.14749955,-0.104888946,-0.9507451,-0.17838293,-0.16147552,-0.43027154,-0.071033,-0.2428423,-0.5774695,-0.12577213,-0.29601586,-0.67680085,-0.15889688,-0.33899525,-0.7718384,-0.17875831,5
0.0,0.0,0.0,0.19105674,-0.07881027,-0.086395875,0.33769387,-0.24401319,-0.11889609,0.45397922,-0.38986483,-0.14444345,0.57381636,-0.45482275,-0.1699851,0.18525769,-0.4888786,-0.054037068,0.24363883,-0.6806721,-0.094807975,0.27139118,-0.8024908,-0.13195436,0.28772432,-0.9032282,-0.16277722,0.065386355,-0.51455605,-0.052026775,0.07898616,-0.7341068,-0.08939358,0.08676434,-0.87311774,-0.1280796,0.087053284,-0.98385024,-0.15639852,-0.049625106,-0.4936777,-0.061895195,-0.084219456,-0.70344114,-0.11038984,-0.10204614,-0.8365408,-0.15532112,-0.116382405,-0.9459683,-0.18479894,-0.16073452,-0.42579642,-0.07975408,-0.24481903,-0.5722582,-0.13437928,-0.29991943,-0.6708901,-0.16655196,-0.34381858,-0.76628023,-0.18532608,5
0.0,0.0,0.0,0.20023851,-0.07995829,-0.093362726,0.35026753,-0.25287813,-0.12315809,0.46283,-0.4123769,-0.14391562,0.57736444,-0.49544808,-0.16407195,0.19658099,-0.48299927,-0.053384535,0.25772703,-0.6797963,-0.09163169,0.28494895,-0.80413514,-0.12787977,0.30098718,-0.907443,-0.15875939,0.0795765,-0.5103361,-0.04549902,0.10179671,-0.7305588,-0.08040468,0.11082076,-0.8717995,-0.120376304,0.110257976,-0.98239195,-0.1508285,-0.03628634,-0.492285,-0.0503209,-0.059703793,-0.7051436,-0.09722062,-0.071181305,-0.83747697,-0.14267787,-0.081527926,-0.9452316,-0.17370398,-0.15274288,-0.4302566,-0.06356511,-0.22321628,-0.57735825,-0.11713942,-0.267974,-0.6777926,-0.15007684,-0.3026043,-0.77329415,-0.1704395,5
0.0,0.0,0.0,0.1925677,-0.08550091,-0.08789418,0.33265617,-0.2640928,-0.11248372,0.44236746,-0.42113265,-0.12967284,0.5505877,-0.50206006,-0.14560303,0.17912836,-0.4979517,-0.037577145,0.23309378,-0.68799055,-0.068267256,0.25891632,-0.8116127,-0.100609586,0.27317056,-0.91220474,-0.12932187,0.06021597,-0.520963,-0.03242872,0.07550166,-0.7368471,-0.05931367,0.0860227,-0.8759007,-0.09571816,0.08888683,-0.9882415,-0.124409914,-0.053401172,-0.49917328,-0.040541995,-0.07815218,-0.7119271,-0.08277383,-0.08902873,-0.8440847,-0.1280822,-0.09912002,-0.9530039,-0.15956643,-0.16435793,-0.43404528,-0.05717077,-0.23966525,-0.5821252,-0.10873565,-0.28604737,-0.6856147,-0.14297502,-0.32016355,-0.7847156,-0.16460323,5
0.0,0.0,0.0,0.19607998,-0.08249791,-0.0891018,0.3504489,-0.24998751,-0.11758483,0.4678041,-0.40119204,-0.13846998,0.5777721,-0.4853051,-0.15844066,0.1929719,-0.48490784,-0.045252413,0.25678688,-0.68181634,-0.0840178,0.2858682,-0.8050453,-0.12225076,0.3046236,-0.9071288,-0.15365306,0.07753877,-0.5094153,-0.039267913,0.09604869,-0.7318912,-0.07464706,0.10617336,-0.87368935,-0.11653025,0.10801918,-0.98301566,-0.14836499,-0.035575293,-0.4905604,-0.046046622,-0.05495989,-0.7046859,-0.09151254,-0.059890825,-0.83665705,-0.13528226,-0.063853584,-0.94419897,-0.16526383,-0.14891441,-0.43190676,-0.061346583,-0.204686,-0.5840214,-0.111832306,-0.23849627,-0.6887108,-0.14194682,-0.26396146,-0.7878383,-0.16052562,5
0.0,0.0,0.0,0.16805856,-0.13600853,-0.09257979,0.2854349,-0.31877556,-0.12649292,0.38026854,-0.48790017,-0.15506992,0.47251192,-0.60422134,-0.18140003,0.10232179,-0.5293711,-0.02932921,0.13114583,-0.72670484,-0.07203609,0.14173016,-0.848332,-0.1167666,0.14731403,-0.95356226,-0.15127763,-0.018241439,-0.5322612,-0.022813221,-0.03810713,-0.7484089,-0.0545059,-0.0502901,-0.88098836,-0.09462514,-0.060039043,-0.9902975,-0.1253243,-0.12571204,-0.49061036,-0.031409424,-0.17511684,-0.6828717,-0.071579956,-0.19880986,-0.7992027,-0.10749303,-0.21220826,-0.8985297,-0.13225076,-0.22460403,-0.40891442,-0.05052364,-0.31154177,-0.5330574,-0.09427352,-0.3677022,-0.6166613,-0.11525998,-0.4114408,-0.6992443,-0.12707748,5
0.0,0.0,0.0,0.16963224,-0.13663533,-0.09264523,0.2861952,-0.32181066,-0.12502399,0.38028517,-0.49500325,-0.15210669,0.4724253,-0.6132281,-0.17661864,0.10561567,-0.53277224,-0.02153636,0.13375331,-0.7329503,-0.060936697,0.14366964,-0.8558387,-0.10429661,0.14835307,-0.96164924,-0.13797371,-0.013714401,-0.53489226,-0.013547784,-0.032468323,-0.75012225,-0.041391086,-0.0446388,-0.88342327,-0.0802127,-0.05430917,-0.9924186,-0.11025322,-0.12070486,-0.49342322,-0.021171315,-0.17012659,-0.68385816,-0.057390574,-0.19460496,-0.8001905,-0.09229184,-0.2086967,-0.8994984,-0.116889216,-0.2206229,-0.4122999,-0.039609466,-0.305932,-0.5334,-0.07996142,-0.36137858,-0.6168703,-0.099999286,-0.4040073,-0.69936794,-0.11154393,5
0.0,0.0,0.0,0.16836838,-0.1328438,-0.099468954,0.2900996,-0.31677964,-0.1347354,0.3846223,-0.49532378,-0.16255182,0.4697083,-0.6268072,-0.1873787,0.1189787,-0.52926695,-0.029468581,0.14730924,-0.7342055,-0.06906571,0.15752774,-0.8593502,-0.11239074,0.16270143,-0.9671625,-0.14595403,-0.0014913256,-0.5329325,-0.017358119,-0.01607584,-0.7494876,-0.043382894,-0.026661007,-0.883636,-0.082354486,-0.03462906,-0.9929559,-0.11331091,-0.11068983,-0.49266577,-0.020871384,-0.1520656,-0.68829477,-0.05388241,-0.1739174,-0.80614,-0.087588795,-0.18643375,-0.90566343,-0.112675,-0.21236393,-0.4126611,-0.035705764,-0.2905065,-0.53779507,-0.07393778,-0.34301513,-0.6214292,-0.09268257,-0.38495338,-0.70152134,-0.10360112,5
0.0,0.0,0.0,0.16991515,-0.13345633,-0.10236749,0.29049942,-0.31853595,-0.138543,0.38445392,-0.4999432,-0.16723464,0.46882495,-0.6342163,-0.19229,0.120322675,-0.5336408,-0.023733221,0.14420876,-0.74027544,-0.060319483,0.1524808,-0.8656139,-0.10154978,0.1567498,-0.97253907,-0.13344184,-0.00042375916,-0.5357448,-0.009012567,-0.01784283,-0.75076985,-0.030972386,-0.03010294,-0.8848362,-0.06685354,-0.03792926,-0.9947069,-0.095496476,-0.109177,-0.49480194,-0.01089765,-0.15411456,-0.6883338,-0.039112687,-0.17731564,-0.80553824,-0.069581755,-0.18979992,-0.90460914,-0.092801645,-0.21038333,-0.4144126,-0.02497914,-0.2888941,-0.5378469,-0.058541927,-0.3411011,-0.6222331,-0.07531138,-0.38117173,-0.70325965,-0.085231796,5
0.0,0.0,0.0,0.17335339,-0.13838011,-0.090111144,0.29078084,-0.32673872,-0.121063866,0.3812981,-0.50318885,-0.14733288,0.4658023,-0.62738323,-0.17143287,0.10142663,-0.53206366,-0.022141343,0.12708038,-0.7310991,-0.06140779,0.13543785,-0.8527072,-0.103742875,0.13785106,-0.9563282,-0.13662156,-0.018445622,-0.53365046,-0.015691783,-0.040061027,-0.7519866,-0.04401124,-0.055187862,-0.8840189,-0.08241505,-0.068558306,-0.99132216,-0.11216088,-0.12583391,-0.49197158,-0.024458637,-0.1780158,-0.68620753,-0.061676826,-0.20501275,-0.80310225,-0.09652088,-0.2217077,-0.90212023,-0.121257894,-0.22593693,-0.41135034,-0.043650128,-0.31342968,-0.53364927,-0.08559344,-0.37036246,-0.61805695,-0.1063419,-0.41466254,-0.7009636,-0.11846665,5
0.0,0.0,0.0,0.18760934,-0.10300955,-0.10326078,0.3275287,-0.25348455,-0.15064627,0.44814306,-0.3967191,-0.19096261,0.56602633,-0.48732543,-0.23021783,0.14405131,-0.5056104,-0.04785142,0.19759664,-0.7013871,-0.090736404,0.22558469,-0.8288453,-0.1340632,0.24556555,-0.93450063,-0.16794978,0.022015028,-0.5186277,-0.03935609,0.013385508,-0.7376155,-0.069891445,0.008498757,-0.8769097,-0.10968465,0.007317156,-0.9900316,-0.14065549,-0.08898912,-0.48636723,-0.045745887,-0.12627997,-0.6838579,-0.08436093,-0.14264335,-0.80843693,-0.12583122,-0.15068527,-0.9103321,-0.15518469,-0.1925352,-0.41129422,-0.063055,-0.28186777,-0.535029,-0.1081951,-0.3424667,-0.61944723,-0.13443968,-0.3909332,-0.6998913,-0.14981428,5
0.0,0.0,0.0,0.18972157,-0.10359437,-0.10216284,0.3352668,-0.25316238,-0.14861733,0.45848742,-0.39852434,-0.18804382,0.57534146,-0.49059317,-0.2264642,0.15257573,-0.505484,-0.04594196,0.20768465,-0.70561373,-0.08718651,0.23519984,-0.8352921,-0.12975477,0.25275835,-0.9430986,-0.16370423,0.029896706,-0.5185509,-0.037909683,0.025479186,-0.7385512,-0.0676938,0.019007618,-0.87730587,-0.10867102,0.013858472,-0.98991275,-0.14099853,-0.08321966,-0.48710442,-0.044471134,-0.11712216,-0.6877977,-0.082289666,-0.13428003,-0.81473005,-0.124682195,-0.14418165,-0.9174613,-0.15556873,-0.18961224,-0.4124093,-0.061742254,-0.27909043,-0.5367114,-0.106129214,-0.33962372,-0.62262183,-0.13241307,-0.3881305,-0.7039878,-0.14833644,5
0.0,0.0,0.0,0.18889412,-0.10310338,-0.10435683,0.33525613,-0.2589817,-0.15181264,0.4641947,-0.4035191,-0.19183096,0.5807426,-0.49534237,-0.23070323,0.1516175,-0.5061074,-0.05321246,0.20686743,-0.7084148,-0.09570441,0.23427965,-0.8374667,-0.13786152,0.25140622,-0.9457379,-0.17161523,0.027293392,-0.5216438,-0.044077657,0.026515815,-0.73829854,-0.07508625,0.018322201,-0.8753146,-0.11562037,0.00975368,-0.98903483,-0.14735961,-0.08834456,-0.4920562,-0.049116272,-0.12200532,-0.6917632,-0.08602973,-0.14019436,-0.81566083,-0.12475085,-0.15281077,-0.91817683,-0.15328814,-0.19778639,-0.4164005,-0.06521435,-0.2868831,-0.5397196,-0.10712788,-0.34648323,-0.6245588,-0.13003811,-0.39515135,-0.7054912,-0.14356144,5
0.0,0.0,0.0,0.18713751,-0.11254588,-0.096099935,0.3269818,-0.26629004,-0.14382605,0.43974093,-0.41502506,-0.18641023,0.5575666,-0.508704,-0.22856383,0.12811387,-0.5099907,-0.045468256,0.17920981,-0.7093992,-0.08782356,0.20035404,-0.8383309,-0.1289526,0.21170905,-0.9438636,-0.16142435,0.0054596495,-0.5207106,-0.041274104,-0.0076059056,-0.7420127,-0.072992,-0.017763708,-0.8784201,-0.10991292,-0.026859459,-0.98999536,-0.13851981,-0.10468968,-0.48665956,-0.05129373,-0.15126774,-0.6867493,-0.09199181,-0.17630836,-0.8122522,-0.13240437,-0.19402541,-0.9141651,-0.16074291,-0.20760992,-0.40828073,-0.07132224,-0.3088102,-0.5312651,-0.11799004,-0.37840548,-0.6139955,-0.14420334,-0.43651316,-0.6925814,-0.15954651,5
0.0,0.0,0.0,0.18534535,-0.111141294,-0.09487114,0.32385954,-0.27344596,-0.13843744,0.43753627,-0.4234427,-0.17616466,0.55428636,-0.51522434,-0.21360843,0.123983376,-0.5116215,-0.04619985,0.17268988,-0.70823956,-0.08865179,0.1960186,-0.8346678,-0.13047867,0.2107446,-0.9387222,-0.16375601,0.00075487077,-0.52169853,-0.04224741,-0.016396243,-0.7421004,-0.07475175,-0.028144278,-0.87817395,-0.114032835,-0.03809557,-0.9887644,-0.1445466,-0.10903333,-0.48698914,-0.05213134,-0.1553056,-0.68818367,-0.094082944,-0.18118955,-0.81456256,-0.13691057,-0.20036294,-0.91859704,-0.16711423,-0.21018082,-0.40841663,-0.07164422,-0.31050235,-0.5318752,-0.12045629,-0.37928542,-0.61509347,-0.148536,-0.43650588,-0.69580793,-0.16519928,5
0.0,0.0,0.0,0.1789915,-0.07646126,-0.11271148,0.32384717,-0.22503367,-0.16524498,0.446946,-0.3581641,-0.20726277,0.5649361,-0.44163018,-0.24828,0.17372774,-0.48193806,-0.08842862,0.22316699,-0.6774477,-0.14291148,0.24430357,-0.80465484,-0.18997975,0.25855526,-0.9132259,-0.22737877,0.05425462,-0.5025252,-0.07897959,0.061586898,-0.7175169,-0.12585858,0.06448346,-0.8572816,-0.17201513,0.06697331,-0.9759945,-0.20724177,-0.057859644,-0.47358945,-0.08285939,-0.082165584,-0.67719996,-0.1366164,-0.09617333,-0.8017785,-0.18381764,-0.103226095,-0.90677917,-0.2164609,-0.16219592,-0.40039212,-0.09722094,-0.24339758,-0.5316251,-0.15504195,-0.29819134,-0.62012595,-0.18915999,-0.34053224,-0.7076969,-0.21015081,5
0.0,0.0,0.0,0.17974518,-0.06708694,-0.11626334,0.3265317,-0.21125764,-0.17081021,0.45196626,-0.34434256,-0.21363594,0.57511646,-0.4252965,-0.2554826,0.17963488,-0.47211424,-0.098552726,0.22987786,-0.6700456,-0.15696353,0.2513567,-0.7985442,-0.20551188,0.26616052,-0.908284,-0.24346414,0.060696602,-0.49485505,-0.08714466,0.070071906,-0.7106326,-0.13826075,0.073439464,-0.8520654,-0.1857731,0.07614931,-0.97220564,-0.22139871,-0.05096514,-0.4673214,-0.08869986,-0.07461782,-0.6705652,-0.14491779,-0.08754453,-0.7946266,-0.19188431,-0.093153276,-0.8998829,-0.22376536,-0.15425809,-0.39545265,-0.10087816,-0.23254934,-0.52593,-0.15986127,-0.2839633,-0.6139185,-0.19394118,-0.3226289,-0.7013019,-0.21444422,5
0.0,0.0,0.0,0.17490736,-0.0686118,-0.118101224,0.3176212,-0.20582004,-0.17643388,0.4409862,-0.33550763,-0.22262101,0.56456673,-0.415728,-0.26799956,0.17032075,-0.46332827,-0.1087003,0.21763416,-0.660203,-0.17106928,0.2350352,-0.78928673,-0.22182882,0.2452911,-0.9012893,-0.26132265,0.053787895,-0.48652244,-0.09756745,0.060077105,-0.702978,-0.15416671,0.05865504,-0.8461265,-0.20542015,0.05562906,-0.9682901,-0.2435563,-0.05589506,-0.45827574,-0.09845887,-0.08340506,-0.6600989,-0.15829676,-0.0998339,-0.7849534,-0.20728622,-0.10891397,-0.8910174,-0.24048243,-0.15717961,-0.38675413,-0.109669745,-0.23809323,-0.5147412,-0.17068699,-0.2910274,-0.6012959,-0.20526786,-0.33177885,-0.68704414,-0.226104,5
0.0,0.0,0.0,0.17385325,-0.061578657,-0.12355983,0.31549716,-0.19659029,-0.18327856,0.4437557,-0.32410014,-0.22994643,0.5692673,-0.40568805,-0.2754909,0.17233178,-0.46550733,-0.104868025,0.22091028,-0.66353005,-0.16444112,0.24379012,-0.79512507,-0.21414787,0.2595816,-0.90774715,-0.25275278,0.05518565,-0.49003774,-0.090429634,0.06397708,-0.7055539,-0.13964649,0.068135545,-0.8501955,-0.18621802,0.07191163,-0.97250813,-0.22148737,-0.05565443,-0.46403837,-0.08945181,-0.07672986,-0.66591626,-0.14183936,-0.090655744,-0.79073733,-0.18692528,-0.09779321,-0.8968028,-0.21861804,-0.15923294,-0.3926665,-0.1000976,-0.23669682,-0.5194038,-0.15517122,-0.2868035,-0.6057623,-0.18714483,-0.32408726,-0.6918078,-0.20682211,5
0.0,0.0,0.0,0.17587101,-0.07780301,-0.10620718,0.31576565,-0.2291033,-0.15550615,0.43176293,-0.36565983,-0.19438893,0.54311085,-0.45645693,-0.23283017,0.16459146,-0.47763208,-0.091690466,0.2069614,-0.6724834,-0.14808472,0.22276478,-0.7988416,-0.19574778,0.23139457,-0.90804076,-0.23356488,0.048298635,-0.49821985,-0.08598843,0.0514063,-0.71402663,-0.1365345,0.048160106,-0.8545062,-0.18527196,0.04296193,-0.9740412,-0.22225687,-0.06251501,-0.46818355,-0.09218882,-0.09080364,-0.6707748,-0.14978844,-0.10889343,-0.798579,-0.19977102,-0.12069467,-0.9070968,-0.23422955,-0.1669467,-0.39313963,-0.10756623,-0.25655416,-0.52164173,-0.16975641,-0.31712192,-0.60692394,-0.20525034,-0.3666222,-0.6918997,-0.22679684,5
0.0,0.0,0.0,0.18078549,-0.08388293,-0.108077265,0.3086724,-0.2467107,-0.14523336,0.37033257,-0.40852308,-0.1715799,0.45207465,-0.5233095,-0.19469307,0.16143811,-0.49862915,-0.067186646,0.22432905,-0.6905596,-0.11888446,0.25330144,-0.8113386,-0.16256617,0.27436152,-0.9168866,-0.19637285,0.043974005,-0.52104646,-0.05274386,0.06246487,-0.73037136,-0.09830533,0.0716929,-0.86689943,-0.1408733,0.07910555,-0.9819273,-0.17193365,-0.06308248,-0.4912913,-0.052842185,-0.095345624,-0.6772049,-0.10898666,-0.11092321,-0.80029446,-0.15494932,-0.11854873,-0.90844756,-0.1856338,-0.16229235,-0.41554043,-0.0630193,-0.24429245,-0.5289778,-0.12628877,-0.30102316,-0.61235166,-0.16274324,-0.34691745,-0.698756,-0.18398754,5
0.0,0.0,0.0,0.17434861,-0.0925746,-0.10250917,0.30386338,-0.24662596,-0.14401095,0.36504552,-0.40808687,-0.17566557,0.4403742,-0.52477604,-0.20400533,0.15438917,-0.4970316,-0.0658269,0.2152828,-0.6895362,-0.119979985,0.23965517,-0.8136846,-0.16604128,0.25469962,-0.9212193,-0.20102192,0.04043883,-0.52054584,-0.054739714,0.057075173,-0.7300326,-0.10091471,0.06295022,-0.8672985,-0.14158629,0.066216655,-0.98309827,-0.17068435,-0.06287778,-0.49296904,-0.057603303,-0.09399097,-0.6857944,-0.112657346,-0.10914112,-0.8108746,-0.15401219,-0.11384334,-0.9195286,-0.18131918,-0.15848583,-0.4182633,-0.0701089,-0.24609669,-0.5295891,-0.13073142,-0.30441543,-0.6085706,-0.16232276,-0.34813708,-0.688558,-0.17976356,5
0.0,0.0,0.0,0.18352404,-0.0967614,-0.101008415,0.30779088,-0.25768784,-0.13672398,0.37266323,-0.41808763,-0.16405435,0.4509542,-0.53033644,-0.18844344,0.1512752,-0.5092091,-0.051705204,0.20910487,-0.6976295,-0.0994396,0.23677504,-0.81717527,-0.14144887,0.25544187,-0.9193165,-0.1736012,0.033189923,-0.5277838,-0.041205764,0.050697792,-0.73995847,-0.08069228,0.05927605,-0.87473035,-0.11816038,0.06616622,-0.987165,-0.14535207,-0.07392042,-0.495052,-0.0460193,-0.109885514,-0.685901,-0.09823623,-0.12909417,-0.81039554,-0.14280325,-0.13874641,-0.9190623,-0.17255495,-0.17469542,-0.4146938,-0.060645286,-0.26228532,-0.5283377,-0.12162029,-0.3247593,-0.6108135,-0.15667267,-0.3749778,-0.69554245,-0.17714044,5
0.0,0.0,0.0,0.18329257,-0.09231505,-0.106809296,0.3103488,-0.25337657,-0.14390978,0.37258202,-0.41643146,-0.17164247,0.45044696,-0.5327508,-0.1957165,0.1565051,-0.5121897,-0.05260896,0.22050506,-0.7017473,-0.099846214,0.2533881,-0.82237345,-0.1409127,0.27759627,-0.92443925,-0.17202105,0.040325843,-0.532191,-0.038221437,0.06374041,-0.7421631,-0.075650424,0.07802975,-0.87501603,-0.11095674,0.09095105,-0.98648816,-0.13626759,-0.06546876,-0.5009792,-0.039996285,-0.09953762,-0.6904494,-0.09048627,-0.11661757,-0.81382406,-0.13353546,-0.12447005,-0.9219598,-0.16222845,-0.16532081,-0.42195895,-0.05240112,-0.24945676,-0.53342414,-0.11252942,-0.309627,-0.61367106,-0.14724907,-0.35833523,-0.6964882,-0.16720703,5
0.0,0.0,0.0,0.187618,-0.08990718,-0.09509911,0.3186817,-0.24575692,-0.12848166,0.38966733,-0.40380445,-0.15456125,0.46619922,-0.5141512,-0.1775874,0.17132656,-0.50028545,-0.045668997,0.23760277,-0.68646026,-0.092179395,0.27295026,-0.80588853,-0.13336366,0.2990308,-0.90582544,-0.16417666,0.053966746,-0.52391785,-0.03673708,0.08125846,-0.7355711,-0.07340213,0.097838245,-0.87229455,-0.10755233,0.11179035,-0.9848994,-0.1321973,-0.054324757,-0.4973702,-0.04294227,-0.084961675,-0.69058305,-0.09084276,-0.09634039,-0.8167564,-0.13129272,-0.09701634,-0.92354983,-0.15819944,-0.15795189,-0.4233926,-0.05888457,-0.24370769,-0.54033095,-0.11526811,-0.30411115,-0.6260905,-0.14715262,-0.35093874,-0.71143353,-0.16531102,5
0.0,0.0,0.0,0.16335814,-0.114502594,-0.09822601,0.21944016,-0.35083348,-0.106772795,0.092644796,-0.52528673,-0.101930596,-0.05793882,-0.5508519,-0.09085189,0.20389807,-0.49864972,-0.017391216,0.23692007,-0.7203195,-0.03105251,0.24354702,-0.8572985,-0.049986362,0.2453792,-0.9668615,-0.068183094,0.07369427,-0.51843196,0.0055090543,0.05926613,-0.7388665,0.004546619,0.048865728,-0.8887272,-0.0121185845,0.037475064,-0.99895364,-0.026214205,-0.03402822,-0.49343827,0.013053482,-0.090445526,-0.6876307,-0.0030883125,-0.11135789,-0.8229906,-0.033278015,-0.13484043,-0.91842747,-0.054430604,-0.13934527,-0.43515334,0.0094301915,-0.20227136,-0.5700024,-0.022190282,-0.24291654,-0.67043537,-0.046426106,-0.28234032,-0.7548492,-0.061639674,5
0.0,0.0,0.0,0.15740505,-0.10514299,-0.09913401,0.21643381,-0.33749646,-0.11038377,0.09664931,-0.51735365,-0.107903086,-0.056279328,-0.5473661,-0.09885991,0.2093331,-0.49418497,-0.020658555,0.245497,-0.71375567,-0.035120353,0.25589153,-0.8486304,-0.054091368,0.26045275,-0.95708054,-0.072497934,0.07793601,-0.51718855,0.0009599787,0.06937972,-0.7394197,0.0003939285,0.06135813,-0.88644105,-0.015385498,0.050193604,-0.9983181,-0.029011935,-0.030025715,-0.4927486,0.0073773963,-0.08233625,-0.6887761,-0.008872624,-0.10100129,-0.8248545,-0.038142864,-0.12408334,-0.92248386,-0.05930525,-0.13574396,-0.43308133,0.0024963177,-0.19907767,-0.56757087,-0.029674932,-0.2374496,-0.6678003,-0.052834246,-0.27269566,-0.75329113,-0.067603536,5
0.0,0.0,0.0,0.16430144,-0.10398701,-0.10724898,0.22924234,-0.33199275,-0.11940884,0.10633008,-0.50527024,-0.11683966,-0.036421057,-0.54638296,-0.10662396,0.22673106,-0.49584633,-0.015176309,0.26110798,-0.7151298,-0.027520377,0.2700977,-0.85176027,-0.04468809,0.2748055,-0.959641,-0.05975946,0.09855183,-0.51512796,0.0132926535,0.09036204,-0.7356873,0.018042414,0.08276343,-0.8839855,0.007831506,0.07515906,-0.9933607,-0.00030947235,-0.0098795,-0.49150464,0.024678003,-0.05475396,-0.68388194,0.015237701,-0.072502494,-0.81611544,-0.0059498074,-0.093123294,-0.91083616,-0.02007772,-0.118932806,-0.4353349,0.023107585,-0.17415936,-0.5682817,-0.0014053494,-0.21127827,-0.6646335,-0.018015137,-0.24709542,-0.74731547,-0.02672996,5
